subject_id	predicate_id	source_language	source_value	translation_language	translation_value	translator	translator_expertise	translation_date	translation_provider	translation_status	comment	synonym_type	status_history	source	source_version	type
SYMP:0019183	IAO:0000115	en	A behavioral symptom that is characterized by an increase in movement, impulsive actions, a shorter attention span, and being easily distracted.	es	Un síntoma del comportamiento que se caracteriza por un aumento del movimiento, acciones impulsivas, una capacidad de atención más corta y por distraerse con facilidad.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0019184	IAO:0000115	en	A behavioral symptom that is characterized by a restricted rate of information processing by the brain.	es	Un síntoma conductual que se caracteriza por un ritmo restringido de procesamiento de la información por parte del cerebro.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0019185	IAO:0000115	en	A behavioral symptom that is characterized by speech, language and communication needs or communication disabilities.	es	Un síntoma de comportamiento que se caracteriza por necesidades de habla, lenguaje y comunicación o discapacidades comunicativas.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0019186	IAO:0000115	en	A behavioral symptom that is characterized by obsessive and highly-focused interests.	es	Un síntoma de comportamiento que se caracteriza por intereses obsesivos y muy centrados.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0019187	IAO:0000115	en	A behavioral symptom that is characterized by an unusual repetitive motor movements or manipulation of objects.	es	Un síntoma conductual que se caracterice por una inusual repetición de movimientos motores o manipulación de objetos.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0019188	IAO:0000115	en	A hemorrhage that is characterized by any bleeding occurring within the skull.	es	Una hemorragia que se caracteriza por cualquier sangrado que se produzca dentro del cráneo.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0019189	IAO:0000115	en	A hemorrhage that is characterized by bleeding within the brain tissue itself.	es	Una hemorragia que se caracteriza por una hemorragia dentro del propio tejido cerebral.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0019190	IAO:0000115	en	A hemorrhage that is characterized by bleeding that occurs within the skull of head but outside the actual brain tissue.	es	Una hemorragia que se caracteriza por una hemorragia que se produce dentro del cráneo de la cabeza pero fuera del tejido cerebral propiamente dicho.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020000	IAO:0000115	en	A respiratory system and chest symptom that is characterized by a narrowing in the airway that obstructs the passage of air into the lungs.  Examples include tracheal and laryngotracheal stenosis.	es	Un síntoma del sistema respiratorio y del tórax que se caracteriza por un estrechamiento de las vías respiratorias que obstruye el paso del aire a los pulmones.  Algunos ejemplos son la estenosis traqueal y laringotraqueal.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020001	IAO:0000115	en	A skin ulcer that is characterized by a small recurrent, painful, round or ovoid ulcers with well-defined erythematous margins, like a halo, and a central yellow or gray floor found in the soft tissue of the oral cavity.	es	Una úlcera cutánea que se caracteriza por unas pequeñas úlceras recurrentes, dolorosas, redondas u ovoides, con márgenes eritematosos bien definidos, como un halo, y un suelo central amarillo o gris que se encuentran en el tejido blando de la cavidad oral.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020004	IAO:0000115	en	A disturbances of sensation of smell and taste that is characterized by a complete loss of taste function of the tongue.	es	Trastorno de la sensibilidad olfativa y gustativa que se caracteriza por una pérdida completa de la función gustativa de la lengua.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020006	IAO:0000115	en	A neurological and physiological symptom that is characterized by a feeling of irritability or severe restlessness.	es	Síntoma neurológico y fisiológico que se caracteriza por una sensación de irritabilidad o inquietud grave.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020008	IAO:0000115	en	A cough that is characterized by a tight, low-pitched, and barky (like a barking seal) cough.	es	Una tos que se caracteriza por ser apretada, de tono bajo y ladridos (como una foca ladrando).	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020013	IAO:0000115	en	A weight loss that is characterized as deviating from what is normal or usual, typically in a way that is undesirable or worrying.	es	Una pérdida de peso que se caracteriza por desviarse de lo que es normal o habitual, normalmente de forma indeseable o preocupante.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020014	IAO:0000115	en	A weight loss that is characterized by conditions that last 1 year or more and require ongoing medical attention, or limit activities of daily living, or both.	es	Una pérdida de peso que se caracteriza por afecciones que duran 1 año o más y requieren atención médica continua, o limitan las actividades de la vida diaria, o ambas cosas.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020016	IAO:0000115	en	A weight gain that is characterized by a severe and sudden onset.	es	Un aumento de peso que se caracteriza por un inicio grave y repentino.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020017	IAO:0000115	en	A weight gain that is characterized by conditions that last 1 year or more and require ongoing medical attention, or limit activities of daily living, or both.	es	Un aumento de peso que se caracteriza por afecciones que duran 1 año o más y requieren atención médica continua, o limitan las actividades de la vida diaria, o ambas.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020018	IAO:0000115	en	A weight symptom that is characterized by being too heavy for one’s height. Excess body weight can come from fat, muscle, bone, and/or water retention. Being overweight does not always mean being obese.	es	Un síntoma de peso que se caracteriza por ser demasiado pesado para la propia estatura. El exceso de peso corporal puede proceder de la retención de grasa, músculo, hueso y/o agua. Tener sobrepeso no siempre significa ser obeso.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020019	IAO:0000115	en	A nose symptom that is characterized by an an excessive secretion of mucous down the back of the throat.	es	Un síntoma de nariz que se caracteriza por una secreción excesiva de mucosidad por la parte posterior de la garganta.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020022	IAO:0000115	en	An ear symptom - need proper definition - placeholder for xref.	es	Un síntoma del oído - necesita una definición adecuada - marcador de posición para xref.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020024	IAO:0000115	en	A respiratory system and chest symptom that is characterized by constriction of the air passages of the lung (as in asthma) by spasmodic contraction of the bronchial muscles.	es	Síntoma del sistema respiratorio y del tórax que se caracteriza por la constricción de los conductos de aire del pulmón (como en el asma) por la contracción espasmódica de los músculos bronquiales.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020025	IAO:0000115	en	A respiratory system and chest symptom that is characterized by necrosis of tissue with conversion of damaged tissue into a soft cheesy substance.	es	Un síntoma del sistema respiratorio y del tórax que se caracteriza por la necrosis del tejido con conversión del tejido dañado en una sustancia blanda quesosa.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020027	IAO:0000115	en	A cough that is characterized by a production and expectoration (bringing up) of mucus (phlegm) or sputum.	es	Tos que se caracteriza por la producción y expectoración (expulsión) de mucosidad (flema) o esputo.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020029	IAO:0000115	en	An alteration of consciousness that is characterized by a decreased ability to focus one's thoughts on something. Concentration difficulties can be related to difficulty staying awake, impulsiveness, intrusive thoughts or concerns, overactivity, or inattention. They can be caused by medical, cognitive or psychological problems, or, may be related to sleep disorders, medications, alcohol, or drugs.	es	Alteración de la conciencia que se caracteriza por una disminución de la capacidad para centrar los pensamientos en algo. Las dificultades de concentración pueden estar relacionadas con la dificultad para mantenerse despierto, la impulsividad, los pensamientos o preocupaciones intrusivos, la hiperactividad o la falta de atención. Pueden estar causadas por problemas médicos, cognitivos o psicológicos, o, pueden estar relacionadas con trastornos del sueño, medicamentos, alcohol o drogas.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
SYMP:0020030	IAO:0000115	en	A hair symptom that is characterized by patchy hair loss and the presence of comedo-like cadaver hairs, which appear as black dots.	es	Un síntoma capilar que se caracteriza por la caída irregular del cabello y la presencia de pelos cadavéricos parecidos a comedones, que aparecen como puntos negros.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)	NA	NA	http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition
