subject_id	predicate_id	source_language	source_value	translation_language	translation_value	translator	translator_expertise	translation_date	translation_provider	translation_status	comment	synonym_type	status_history	source	source_version	type	backtranslation	backtranslator	backtranslation_date	triager_id	translation_confidence	confidence_details	reviewer	reviewer_expertise
SYMP:0000099	IAO:0000115	en	A sensation perception that is characterized by an unpleasant sensation that usually indicates the body is threatened or damaged. The sensation may be sharp or dull, short-lived or chronic, intermittent or continual, confined to one area or spread over the entire body.	es	Una percepción sensorial que se caracteriza por una sensación desagradable que suele indicar que el cuerpo está amenazado o dañado. La sensación puede ser aguda o sorda, de corta duración o crónica, intermitente o continua, confinada a una zona o extendida por todo el cuerpo.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A sensory perception characterized by an unpleasant sensation that usually indicates the body is threatened or harmed. The sensation can be sharp or dull, short-lived or chronic, intermittent or continuous, confined to one area or widespread throughout the body.	Google Translate	2026-02-14	18702ec5c2a44ad	0.5369999999999999	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: c81cb7e4f8af374
  diff: chr:case|punct;wordToken[75%]:stopwords
  score: 0.57
- method: backtranslation-comparison
  diff: wordToken[72%]:wpunct|stemmed|stopwords
  score: 0.504
"		
SYMP:0000099	IAO:0000115	en	A sensation perception that is characterized by an unpleasant sensation that usually indicates the body is threatened or damaged. The sensation may be sharp or dull, short-lived or chronic, intermittent or continual, confined to one area or spread over the entire body.	es	Percepción de una sensación que se caracteriza por una sensación desagradable que suele indicar que el cuerpo está amenazado o dañado. La sensación puede ser aguda o sorda, breve o crónica, intermitente o continua, limitada a una zona o extendida por todo el cuerpo.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										c81cb7e4f8af374				
SYMP:0000099	rdfs:label	en	pain	es	dolor	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	pain	Google Translate	2026-02-14	a5058043cd37502	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: bfa9c810499bb12
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000099	rdfs:label	en	pain	es	dolor	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										bfa9c810499bb12				
SYMP:0000100	rdfs:label	en	lesions in pancreas	es	lesiones en el páncreas	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	pancreatic lesions	Google Translate	2026-02-14	5025f8f8dd8dd16	0.7	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 136cd9d8ffd6a18
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: wordToken[50%]:stopwords
  score: 0.4
"		
SYMP:0000100	rdfs:label	en	lesions in pancreas	es	lesiones en el páncreas	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										136cd9d8ffd6a18				
SYMP:0000102	IAO:0000115	en	A skin and integumentary tissue symptom that is characterized by an inflammation of the peritoneum.	es	Un síntoma de la piel y el tejido tegumentario que se caracteriza por una inflamación del peritoneo.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A symptom of the skin and integumentary tissue characterized by inflammation of the peritoneum.	Google Translate	2026-02-14	5a6e53bcb08f558	0.8	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 3e51468fd3c7c0f
  diff: wordToken[100%]:stopwords
  score: 0.8
- method: backtranslation-comparison
  diff: wordToken[100%]:stopwords
  score: 0.8
"	triager	ALGORITHM
SYMP:0000102	IAO:0000115	en	A skin and integumentary tissue symptom that is characterized by an inflammation of the peritoneum.	es	Un síntoma de la piel y del tejido tegumentario que se caracteriza por una inflamación del peritoneo.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										3e51468fd3c7c0f				
SYMP:0000102	rdfs:label	en	peritonitis	es	peritonitis	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	peritonitis	Google Translate	2026-02-14	136ab22b2aaec8a	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 6c5e436081ea479
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000102	rdfs:label	en	peritonitis	es	peritonitis	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										6c5e436081ea479				
SYMP:0000106	rdfs:label	en	plasmacytosis	es	plasmocitosis	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	plasmacytosis	Google Translate	2026-02-14	ac82889457db977	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 26c32e8684c1d3f
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000106	rdfs:label	en	plasmacytosis	es	plasmocitosis	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										26c32e8684c1d3f				
SYMP:0000107	IAO:0000115	en	A skin and integumentary tissue symptom that is characterized by an exudation of fluid from the blood or lymph into a pleural cavity.	es	Es un síntoma de la piel y los tejidos tegumentarios que se caracteriza por una exudación de líquido de la sangre o la linfa en una cavidad pleural.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	It is a symptom of the skin and integumentary tissues characterized by an exudation of blood or lymph fluid into a pleural cavity.	Google Translate	2026-02-14	49811ec69984dfe	0.72115	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 6f12efb193bb6e2
  diff: wordToken[92.31%]:stemmed|stopwords
  score: 0.6923
- method: backtranslation-comparison
  diff: wordToken[100%]:stemmed|stopwords
  score: 0.75
"		
SYMP:0000107	IAO:0000115	en	A skin and integumentary tissue symptom that is characterized by an exudation of fluid from the blood or lymph into a pleural cavity.	es	Un síntoma de la piel y del tejido tegumentario que se caracteriza por una exudación de líquido de la sangre o la linfa hacia una cavidad pleural.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										6f12efb193bb6e2				
SYMP:0000107	rdfs:label	en	pleural effusion	es	derrame pleural	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	pleural effusion	Google Translate	2026-02-14	a25726034c1451e	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: e0262868f559381
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000107	rdfs:label	en	pleural effusion	es	derrame pleural	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										e0262868f559381				
SYMP:0000109	rdfs:label	en	mouth papules	es	pápulas en la boca	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	papules in the mouth	Google Translate	2026-02-14	efbd52cc9eeb573	0.6000000000000001	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: dd11b181e143706
  diff: wordToken[50%]:stopwords
  score: 0.4
- method: backtranslation-comparison
  diff: wordToken[100%]:stopwords
  score: 0.8
"		
SYMP:0000109	rdfs:label	en	mouth papules	es	pápulas bucales	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										dd11b181e143706				
SYMP:0000112	rdfs:label	en	tracheitis	es	traqueítis	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	tracheitis	Google Translate	2026-02-14	3b2b4a3bfbfc0c5	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 80336e67fd179b5
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000112	rdfs:label	en	tracheitis	es	traqueítis	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										80336e67fd179b5				
SYMP:0000114	rdfs:label	en	thrombocytopenia	es	trombocitopenia	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	thrombocytopenia	Google Translate	2026-02-14	5ded225a99cb653	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 8f22d3fb5bb4a46
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000114	rdfs:label	en	thrombocytopenia	es	trombocitopenia	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										8f22d3fb5bb4a46				
SYMP:0000116	IAO:0000115	en	Prostration is a general symptom characterized by complete physical or mental exhaustion.	es	La postración es un síntoma general caracterizado por un completo agotamiento físico o mental.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	Prostration is a general symptom characterized by complete physical or mental exhaustion.	Google Translate	2026-02-14	02a109212207755	0.9	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 9ad27ecb5819bbc
  diff: wordToken[100%]:stopwords
  score: 0.8
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000116	IAO:0000115	en	Prostration is a general symptom characterized by complete physical or mental exhaustion.	es	La postración es un síntoma general caracterizado por un agotamiento físico o mental completo.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										9ad27ecb5819bbc				
SYMP:0000116	rdfs:label	en	prostration	es	postración	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	prostration	Google Translate	2026-02-14	7541a74b4cc9a50	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: c65491d68ba1927
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0000116	rdfs:label	en	prostration	es	postración	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										c65491d68ba1927				
SYMP:0000118	IAO:0000115	en	An abnormal chest sound that is characterized by the clicking, rattling, or crackling noises heard on auscultation of (listening to) the lung with a stethoscope during inhalation. The sounds are caused by the 'popping open' of small airways and alveoli collapsed by fluid, exudate, or lack of aeration during expiration. The word 'rales' derives from the French word rale meaning 'rattle'. Rales can be heard in patients with pneumonia, atelectasis, pulmonary fibrosis, acute bronchitis, or bronchiectasis. Pulmonary edema secondary to left-sided congestive heart failure can also cause rales.	es	"Sonido torácico anormal que se caracteriza por los chasquidos, traqueteos o crepitaciones que se oyen al auscultar (escuchar) el pulmón con un estetoscopio durante la inhalación. Los ruidos están causados por el 'estallido' de las pequeñas vías respiratorias y los alvéolos colapsados por líquido, exudado o falta de aireación durante la espiración. La palabra """"estertor"""" deriva del término francés rale que significa """"traqueteo"""". Los estertores pueden oírse en pacientes con neumonía, atelectasia, fibrosis pulmonar, bronquitis aguda o bronquiectasias. El edema pulmonar secundario a la insuficiencia cardiaca congestiva izquierda también puede causar estertores."	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	"An abnormal chest sound characterized by clicking, rattling, or crackling sounds heard when auscultating (listening) to the lungs with a stethoscope during inhalation. The sounds are caused by the popping of small airways and collapsed alveoli due to fluid, exudate, or lack of aeration during exhalation. The word ""rales"" derives from the French term ""rale,"" meaning ""rattling."" Rales may be heard in patients with pneumonia, atelectasis, pulmonary fibrosis, acute bronchitis, or bronchiectasis. Pulmonary edema secondary to left-sided congestive heart failure can also cause rales."	Google Translate	2026-02-14	dcd006be18659fa	0.60365	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 911fc9562c5e270
  diff: chr:punct|diacritic;wordToken[77.19%]:stopwords
  score: 0.5866
- method: backtranslation-comparison
  diff: wordToken[82.76%]:wpunct|stopwords
  score: 0.6207
"		
SYMP:0000118	IAO:0000115	en	An abnormal chest sound that is characterized by the clicking, rattling, or crackling noises heard on auscultation of (listening to) the lung with a stethoscope during inhalation. The sounds are caused by the 'popping open' of small airways and alveoli collapsed by fluid, exudate, or lack of aeration during expiration. The word 'rales' derives from the French word rale meaning 'rattle'. Rales can be heard in patients with pneumonia, atelectasis, pulmonary fibrosis, acute bronchitis, or bronchiectasis. Pulmonary edema secondary to left-sided congestive heart failure can also cause rales.	es	"Un ruido torácico anormal que se caracteriza por chasquidos, estertores o crepitaciones que se escuchan al auscultar (escuchar) el pulmón con un estetoscopio durante la inhalación. Estos ruidos se deben a la apertura repentina de las vías respiratorias y al colapso de los alvéolos por líquido, exudado o falta de aireación durante la espiración. El término ""estertores"" deriva del francés rale, que significa ""traqueteo"". Los estertores se pueden escuchar en pacientes con neumonía, atelectasia, fibrosis pulmonar, bronquitis aguda o bronquiectasias. El edema pulmonar secundario a insuficiencia cardíaca congestiva izquierda también puede causar estertores."	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										911fc9562c5e270				
SYMP:0000118	oboInOwl:hasExactSynonym	en	crackles	es	crujidos	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	syn	creaks	Google Translate	2026-02-14	a00988d7ddab6d5	0	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 58be0e07c4a9d2a
  diff: .na.character
  score: 0.0
- method: backtranslation-comparison
  diff: .na.character
  score: 0.0
"		
SYMP:0000118	oboInOwl:hasExactSynonym	en	crackles	es	crepitaciones	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										58be0e07c4a9d2a				
SYMP:0000118	oboInOwl:hasExactSynonym	en	crepitations	es	crepitaciones	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	syn	crackles	Google Translate	2026-02-14	7221a1e755c051a	0.5	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: a2f1c5f45e5a092
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: .na.character
  score: 0.0
"		
